1.102961, 1, 119.167797, 0.891635, 1.788126, 1.059063, 11.077194, 4.541609, 26.29515, 46440.18416, 26065.732094, 18035.361203, 10529.971055, 10726.298979, 10406.439665, 9865.988564, 7227.349355, 4483.53784, 24323.353599, 21618.040793, 4481.662508
1.102615, 1, 118.545447, 0.888689, 1.796726, 1.060318, 10.924548, 4.560249, 26.204716, 46425.598697, 26057.545469, 17951.644826, 10529.971634, 10722.929204, 10386.632097, 9857.377406, 7268.879471, 4476.615953, 24315.714213, 21611.251082, 4475.513681
1.095303, 1, 117.484297, 0.884675, 1.798279, 1.058402, 10.984126, 4.59704, 26.531547, 46117.713667, 25884.737488, 17982.979552, 10454.662422, 10638.126266, 10323.226626, 9792.004764, 7191.898705, 4457.881054, 24154.457678, 21467.929959, 4475.680041
1.084663, 1, 117.147994, 0.875182, 1.789131, 1.056891, 10.962937, 4.564752, 26.303416, 45669.752438, 25633.307844, 17842.551345, 10358.535329, 10580.891028, 10222.952203, 9706.652873, 7148.210358, 4414.579743, 23919.83499, 21259.402676, 4436.273313
1.080433, 1, 117.150344, 0.880549, 1.801323, 1.055837, 11.012753, 4.587077, 27.003221, 45491.643986, 25533.339686, 17983.055781, 10318.138265, 10523.420594, 10172.279794, 9675.280474, 7073.867824, 4402.766029, 23826.54926, 21176.492451, 4346.583119
1.0805, 1, 117.157559, 0.880603, 1.801434, 1.055843, 11.013431, 4.58736, 27.004884, 45494.445747, 25534.912246, 17704.99675, 10318.773743, 10524.068716, 10172.906289, 9675.87636, 7074.303492, 4403.037188, 23828.016702, 21177.796679, 4346.850818
1.080643, 1, 117.463729, 0.884447, 1.80289, 1.056059, 11.00925, 4.589113, 27.315384, 45500.472859, 25538.295286, 17749.560989, 10320.140872, 10525.462829, 10174.253899, 9677.15758, 7075.240744, 4403.620197, 23831.1736, 21180.602458, 4353.910577
1.080148, 1, 117.86194, 0.88254, 1.765683, 1.056433, 10.929702, 4.562058, 26.525614, 45479.620242, 25526.591363, 17681.238566, 10358.616963, 10520.638368, 10193.892307, 9680.284425, 7064.342908, 4390.79992, 23820.252033, 21170.895619, 4300.068136
1.089455, 1, 118.378542, 0.883047, 1.770881, 1.055976, 10.944413, 4.525868, 26.494553, 45871.499832, 25746.543604, 17714.537142, 10453.319972, 10616.738368, 10279.007374, 9766.96302, 7069.49624, 4428.63431, 24025.501443, 21353.316604, 4257.611651
1.086124, 1, 118.304386, 0.876469, 1.742088, 1.0556, 10.94313, 4.52995, 26.066424, 45731.236448, 25667.816962, 17601.084355, 10415.925345, 10584.274726, 10255.179748, 9739.270711, 7036.246629, 4415.093266, 23952.037327, 21288.023377, 4234.796079
1.09258, 1, 118.617, 0.877316, 1.725517, 1.056585, 10.875451, 4.547071, 25.884741, 46003.070568, 25820.390816, 17462.350248, 10483.302952, 10423.211044, 10319.415881, 9800.440508, 7076.659802, 4441.33675, 24094.412296, 21414.562995, 4182.395263
1.09365, 1, 118.511748, 0.878645, 1.722324, 1.055267, 10.873182, 4.553358, 25.539408, 46048.134329, 25845.684014, 17281.85756, 10499.040524, 10687.684985, 10324.056544, 9804.572779, 7043.582832, 4451.155951, 24118.014756, 21435.540323, 4185.945438
1.09355, 1, 118.500914, 0.878565, 1.722167, 1.055947, 10.872188, 4.552941, 25.537073, 46043.924572, 25843.321181, 17280.277639, 10498.080693, 10686.707908, 10323.112711, 9803.676438, 7042.938903, 4450.749022, 24115.809868, 21433.580669, 4185.562756
1.093207, 1, 118.440293, 0.877392, 1.72578, 1.055961, 10.870529, 4.552169, 25.648609, 46029.485827, 25835.217206, 17280.324908, 10494.788101, 10683.356752, 10319.87532, 9800.602045, 7040.730364, 4449.352978, 24108.247608, 21426.859504, 4183.703639
1.092059, 1, 117.531809, 0.872036, 1.706287, 1.055586, 10.912074, 4.541818, 25.772811, 45981.141264, 25808.083012, 17317.324716, 10595.155975, 10603.892296, 10322.140952, 9795.768841, 7014.32933, 4423.930485, 24081.413473, 21404.355317, 4223.537969
